x
9585.06797037529
1993.06307865091
1648.26747673927
496.997716017536
361.288685165433
263.747336173384
231.974575653758
213.173587754992
182.448157464462
157.362929635573
151.286953258343
140.400094748211
131.981497296139
121.633025983192
113.582801044582
105.4350709068
97.0849993434759
94.2620321470899
89.5796588115324
87.2080750460117
84.0510996215887
83.5477655643218
81.2117047433046
77.8319539027296
77.0630356021869
74.0668076083638
72.0751010143146
70.8914655073927
68.8425790726511
67.3462960398821
66.4017254949076
65.8816730754644
63.7453087032351
62.6129387005954
62.1883836752931
60.4806609663374
59.1288569755473
58.4646041008327
57.666730020169
54.9828989518115
54.7414168303349
53.773247642019
53.4704816979783
52.9050258891009
52.1524013439112
51.653822734239
51.0066055154255
49.3416186367104
48.5542987112161
48.112344709393
47.4335628741541
47.0458576791876
46.0591415560545
45.4011263906711
44.7530889122514
44.3334075428314
43.5032141845935
43.0998218104263
42.8128226256222
42.3145290506509
41.5959717847943
41.0470635691363
40.6612442438143
40.5510290177263
39.7551087819883
39.384425462937
39.0360773408011
38.7802780853847
38.3996482263558
37.8170436403174
37.3640619645494
37.0209904257005
36.5759475917375
36.3572262321608
35.9763393158178
35.6282147311126
35.0501874722433
34.7739103903356
34.4314919559684
34.0485112328429
33.7352984474979
33.3666577371122
33.3142326327625
32.7367659766447
32.4684310403903
32.2991763238798
31.7625491295729
31.7025040746014
31.3335072379653
31.2685504985443
30.8048179787085
30.470006362704
30.1242922879482
29.6827969874932
29.4950499268568
29.2414194104575
29.1998315560499
28.9906906877956
28.9495027969942
28.608089569529
28.4891334870933
28.0730715846909
27.9801050764968
27.7070349951185
27.31611511772
27.2744505140237
27.0230757338736
26.8058519226906
26.5716309744613
26.4095096115698
26.1215089326814
25.912706290522
25.7809387520859
25.5271612034871
25.3494791029277
24.9588632083948
24.7894603274445
24.6094725251369
24.4177302187752
24.3750107722139
24.0441416087538
23.9504061481933
23.5696663201981
23.4542817755775
23.2533759601974
23.1903919119007
22.9476532656124
22.764745708854
22.7400227955146
22.5691522910605
22.3589180913253
22.2678589393564
22.056393100534
21.8094219767445
21.714899652059
21.4246327334117
21.3285049553408
21.1750765937638
21.0562871573879
20.9418766811876
20.7001346365978
20.5471834506066
20.4966402480449
20.193316018667
20.1179456639817
19.8877307260458
19.8133399365597
19.6828639181565
19.4740686541597
19.3317431906982
19.0638644670294
19.0451092000007
18.75849843185
18.6266707325665
18.4447932224955
18.3971437853239
18.1703334463852
18.0651697105327
17.9876988914383
17.9477778671016
17.5720292433058
17.4581411571721
17.3702818537831
17.1192950282316
17.0805230768058
16.8221042983591
16.6821030712296
16.6404687717181
16.5242413011613
16.4250036747253
16.2899249073038
16.2183736184231
16.0604642793549
15.9761216963633
15.6964748634703
15.5262433288671
15.3282969831632
15.2059858744955
15.1031708206478
14.9927750781435
14.8498076021926
14.7862825861555
14.6942169836288
14.5832454414039
14.4796938722485
14.3032804667159
14.1540995305073
14.1028745579868
13.9355651471994
13.7795263054423
13.5980434911806
13.3526303912645
13.307727534054
13.260841188966
13.1849790283157
13.0507533180258
13.0303165155426
12.8922446372765
12.7121277998858
12.6818060137942
12.509495938428
12.440209757168
12.3018749645822
12.0985370072285
12.0485297593801
11.978669863072
11.7917381209719
11.7459224140936
11.7339329690312
11.6640748247272
11.5908663199678
11.5361112943591
11.3514992807576
11.1867993928797
11.0995329263093
11.0143540478711
11.0001424261725
10.9443372659744
10.7449450579158
10.5640631104962
10.5111562057628
10.4068847337375
10.2881846830224
10.1856617714778
10.1520781376206
10.0023306951259
9.83846281515059
9.78982708616218
9.72295929901409
9.65081118596329
9.52616884409677
9.35661410012071
9.24818970019952
9.13185849697079
9.07781292212311
9.01501713562987
8.97086662313559
8.9173744077028
8.78959629850649
8.74859385384105
8.63497869223943
8.5802908495443
8.44354179391785
8.43695118077413
8.39117040156928
8.28325793259915
8.18933036436484
8.10686427025337
8.08908748791924
7.85379596890353
7.83789537711826
7.76071977890763
7.70148510519603
7.6376842959515
7.5152059035409
7.47980319581005
7.42770336797907
7.30502631231625
7.29707326688081
7.26128603695321
7.23908481261751
7.152049754138
7.11188392056499
6.93176352592494
6.87994339632375
6.85277672104206
6.72342954262969
6.7069364395722
6.65232537565832
6.58072028775211
6.52487830212985
6.42156678054058
6.35838053501258
6.32327290298399
6.27279895779064
6.19757827079647
6.09589170339094
6.05626625781652
6.02136650358525
5.93445627180063
5.87286607053349
5.84460059463881
5.749931314815
5.67029572533727
5.64394660053761
5.51573121731257
5.43765769838942
5.38745597741991
5.34149677318541
5.23171285651963
5.17146312976301
5.14218134688874
5.08338129599963
5.02465731420578
4.96554118120023
4.88156170696362
4.76472480679095
4.75492737725071
4.69387344078139
4.62778549323189
4.58566550600489
4.52669405869612
4.49676341900189
4.38496141412113
4.35732579346717
4.27809227070713
4.18933757530592
4.15955038704373
4.05727734820399
3.98304736068159
3.95194994062523
3.90914739332906
3.8496808503767
3.7843917539467
3.72551923821992
3.70987071091164
3.62729281447136
3.5557337000287
3.54874647678865
3.46983637667522
3.40767076961057
3.3706183461901
3.33694341660465
3.23212860314752
3.21713713471187
3.17802864699656
3.14315139658566
3.08155915210944
3.05678935075362
3.00330248549395
2.99177941420685
2.86775139464282
2.826465323422
2.79993778154961
2.73487471163142
2.6953414431048
2.66369494538285
2.64620224394873
2.58546582376989
2.55318184759749
2.54264215745474
2.45928158348996
2.32500173671991
2.29829523611617
2.23946954532109
2.20463059322633
2.17731245129471
2.12359592666656
1.99068738786219
1.86763378420974
1.65883763960359
